net,sta,seedchan,location,lat,lon,elev,samplerate,staname
"UW","QLIN","HNZ","","47.6925","-122.34846","103",,"N. 88th St., Seattle, WA"
"UW","MBW","EHZ","","48.7838","-121.9009","1676",,"Mt. Baker"
"UW","MBW","EHZ","01","48.7838","-121.9009","1676",,"Mt. Baker"
"UW","GPW","EHZ","01","48.1179","-121.1379","2354",,"Glacier Peak"
"UW","GPW","EHZ","","48.1179","-121.1379","2354",,"Glacier Peak"
"UW","STW","EHZ","","48.15067","-123.67106","308",,"Striped Peak"
"UW","STW","ENE","","48.15067","-123.67106","308",,"Striped Peak"
"UW","STW","ENN","","48.15067","-123.67106","308",,"Striped Peak"
"UW","STW","ENZ","","48.15067","-123.67106","308",,"Striped Peak"
"UW","TDH","EHZ","","45.28967","-121.79152","1541",,"Tom,Dick,Harry Mt., Oregon"
"UW","TBPA","ENE","","47.25788","-122.36818","2",,"Tacoma BPA, WA, USA"
"UW","TBPA","ENN","","47.25788","-122.36818","2",,"Tacoma BPA, WA, USA"
"UW","TBPA","ENZ","","47.25788","-122.36818","2",,"Tacoma BPA, WA, USA"
"UW","ROSS","ENE","","45.66178","-122.65815","61",,"Ross BPA, Vancouver, WA, USA"
"UW","ROSS","ENN","","45.66178","-122.65815","61",,"Ross BPA, Vancouver, WA, USA"
"UW","ROSS","ENZ","","45.66178","-122.65815","61",,"Ross BPA, Vancouver, WA, USA"
"UW","RAW","ENE","","47.33705","-121.93267","208",,"Raver BPA, WA, USA"
"UW","RAW","ENN","","47.33705","-121.93267","208",,"Raver BPA, WA, USA"
"UW","RAW","ENZ","","47.33705","-121.93267","208",,"Raver BPA, WA, USA"
"UW","NOWS","ENE","","47.6863","-122.25444","21",,"NOAA, Seattle, WA, USA"
"UW","NOWS","ENN","","47.6863","-122.25444","21",,"NOAA, Seattle, WA, USA"
"UW","NOWS","ENZ","","47.6863","-122.25444","21",,"NOAA, Seattle, WA, USA"
"UO","JEFF","HNE","","44.73122","-123.01096","72",,"Jefferson School District Office"
"UO","JEFF","HNN","","44.73122","-123.01096","72",,"Jefferson School District Office"
"UO","JEFF","HNZ","","44.73122","-123.01096","72",,"Jefferson School District Office"
"UW","GMO","EHZ","","44.43896","-120.95734","1689",,"Grizzly Mountain, Oregon"
"UW","GMO","ENE","","44.43896","-120.95734","1689",,"Grizzly Mountain, Oregon"
"UW","GMO","ENN","","44.43896","-120.95734","1689",,"Grizzly Mountain, Oregon"
"UW","GMO","ENZ","","44.43896","-120.95734","1689",,"Grizzly Mountain, Oregon"
"UW","EDM","EHZ","","46.19717","-122.15121","1609",,"East Dome, Mt. St. Helens previous ISC code: ESD"
"NP","7029","HNZ","","48.13436","-122.76521","10",,"Fort Worden, Port Townsend, WA"
"NP","7029","HNE","","48.13436","-122.76521","10",,"Fort Worden, Port Townsend, WA"
"NP","7029","HNN","","48.13436","-122.76521","10",,"Fort Worden, Port Townsend, WA"
"NP","7031","HNE","","47.99665","-122.19916","9",,"Fire Station, Everett, WA"
"NP","7031","HNN","","47.99665","-122.19916","9",,"Fire Station, Everett, WA"
"NP","7031","HNZ","","47.99665","-122.19916","9",,"Fire Station, Everett, WA"
"NP","7033","HN2","","47.512","-122.61342","38",,"Fire Station, Anacortes, WA"
"NP","7033","HN3","","47.512","-122.61342","38",,"Fire Station, Anacortes, WA"
"NP","7033","HNZ","","47.512","-122.61342","38",,"Fire Station, Anacortes, WA"
"NP","7009","HNE","","46.249","-118.88","10",,"Ice Harbor Dam, Upper Gallery, WA"
"NP","7009","HNN","","46.249","-118.88","10",,"Ice Harbor Dam, Upper Gallery, WA"
"NP","7009","HNZ","","46.249","-118.88","10",,"Ice Harbor Dam, Upper Gallery, WA"
"NP","7032","HN2","","47.58438","-122.38864","38",,"West Seattle Fire #29, Seattle, WA"
"NP","7032","HN3","","47.58438","-122.38864","38",,"West Seattle Fire #29, Seattle, WA"
"NP","7032","HNZ","","47.58438","-122.38864","38",,"West Seattle Fire #29, Seattle, WA"
"UW","EGRN","ENE","","47.072342","-122.974178","55",,"Evergreen College ANSS-SMO"
"UW","EGRN","ENN","","47.072342","-122.974178","55",,"Evergreen College ANSS-SMO"
"UW","EGRN","ENZ","","47.072342","-122.974178","55",,"Evergreen College ANSS-SMO"
"UW","EVGW","ENE","","47.8544","-122.15338","10",,"Everett Gateway Middle School ANSS-SMO"
"UW","EVGW","ENN","","47.8544","-122.15338","10",,"Everett Gateway Middle School ANSS-SMO"
"UW","EVGW","ENZ","","47.8544","-122.15338","10",,"Everett Gateway Middle School ANSS-SMO"
"UW","EYES","ENE","","45.329891","-123.05774","65",,"Ewing Young ES, Newberg, OR ANSS SMO"
"UW","EYES","ENN","","45.329891","-123.05774","65",,"Ewing Young ES, Newberg, OR ANSS SMO"
"UW","EYES","ENZ","","45.329891","-123.05774","65",,"Ewing Young ES, Newberg, OR ANSS SMO"
"CC","OBSR","BHE","","46.89972","-121.81533","2382",,"Observation Rock, Mt. Rainier, WA"
"CC","OBSR","BHN","","46.89972","-121.81533","2382",,"Observation Rock, Mt. Rainier, WA"
"CC","OBSR","BHZ","","46.89972","-121.81533","2382",,"Observation Rock, Mt. Rainier, WA"
"NV","KEMF","EHE","","47.9489","-129.0988","-2205",,"Main Field"
"NV","KEMF","EHN","","47.9489","-129.0988","-2205",,"Main Field"
"UW","DOSE","BHE","","47.7172","-122.9718","53",,"Dosewallips old TA.C04A, WA"
"UW","DOSE","BHN","","47.7172","-122.9718","53",,"Dosewallips old TA.C04A, WA"
"UW","DOSE","BHZ","","47.7172","-122.9718","53",,"Dosewallips old TA.C04A, WA"
"UW","DOSE","ENE","","47.7172","-122.9718","53",,"Dosewallips old TA.C04A, WA"
"UW","PASS","LCE","","48.9983","-122.0852","174.3",,"Maple Falls, WA, USA"
"UW","PASS","LCQ","","48.9983","-122.0852","174.3",,"Maple Falls, WA, USA"
"UW","PASS","VCO","","48.9983","-122.0852","174.3",,"Maple Falls, WA, USA"
"UW","PASS","VEA","","48.9983","-122.0852","174.3",,"Maple Falls, WA, USA"
"UW","PASS","VEC","","48.9983","-122.0852","174.3",,"Maple Falls, WA, USA"
"UW","PASS","VEP","","48.9983","-122.0852","174.3",,"Maple Falls, WA, USA"
"UW","PASS","VKI","","48.9983","-122.0852","174.3",,"Maple Falls, WA, USA"
"UW","PASS","VM0","","48.9983","-122.0852","174.3",,"Maple Falls, WA, USA"
"UW","PASS","VM1","","48.9983","-122.0852","174.3",,"Maple Falls, WA, USA"
"UW","PASS","VM2","","48.9983","-122.0852","174.3",,"Maple Falls, WA, USA"
"UW","PASS","VM3","","48.9983","-122.0852","174.3",,"Maple Falls, WA, USA"
"UW","PASS","VM4","","48.9983","-122.0852","174.3",,"Maple Falls, WA, USA"
"UW","PASS","VM5","","48.9983","-122.0852","174.3",,"Maple Falls, WA, USA"
"UW","PASS","VM6","","48.9983","-122.0852","174.3",,"Maple Falls, WA, USA"
"UW","PASS","VPB","","48.9983","-122.0852","174.3",,"Maple Falls, WA, USA"
"UW","PASS","ENE","","48.9983","-122.0852","174.3",,"Maple Falls, WA, USA"
"UW","PASS","ENN","","48.9983","-122.0852","174.3",,"Maple Falls, WA, USA"
"UW","PASS","ENZ","","48.9983","-122.0852","174.3",,"Maple Falls, WA, USA"
"NV","KEMF","EHZ","","47.9489","-129.0988","-2205",,"Main Field"
"UW","PASS","HHN","","48.9983","-122.0852","174.3",,"Maple Falls, WA, USA"
"UW","PASS","HHZ","","48.9983","-122.0852","174.3",,"Maple Falls, WA, USA"
"UW","PASS","HHE","","48.9983","-122.0852","174.3",,"Maple Falls, WA, USA"
"CC","SR41","EHZ","","46.88668","-121.536642","1454.3",,"SR410 Landslide, WA"
"LB","BMN","HHE","01","40.4314","-117.221","1594",,"Battle Mountain, Nevada, USA"
"LB","BMN","HHN","01","40.4314","-117.221","1594",,"Battle Mountain, Nevada, USA"
"LB","BMN","HHZ","01","40.4314","-117.221","1594",,"Battle Mountain, Nevada, USA"
"CC","SR41","EHE","","46.88668","-121.536642","1454.3",,"SR410 Landslide, WA"
"CC","SR41","EHN","","46.88668","-121.536642","1454.3",,"SR410 Landslide, WA"
"UW","DOSE","ENN","","47.7172","-122.9718","53",,"Dosewallips old TA.C04A, WA"
"NV","KEMF","MHE","","47.9489","-129.0988","-2205",,"Main Field"
"NV","KEMF","MHN","","47.9489","-129.0988","-2205",,"Main Field"
"NV","KEMF","MHZ","","47.9489","-129.0988","-2205",,"Main Field"
"UW","DOSE","ENZ","","47.7172","-122.9718","53",,"Dosewallips old TA.C04A, WA"
"MB","JTMT","BHE","","47.74667","-114.2825","1469",,"Jette Lake, Montana"
"MB","JTMT","BHN","","47.74667","-114.2825","1469",,"Jette Lake, Montana"
"MB","JTMT","ENN","","47.74667","-114.2825","1469",,"Jette Lake, Montana"
"MB","JTMT","ENZ","","47.74667","-114.2825","1469",,"Jette Lake, Montana"
"UW","DY2","EHZ","","47.98503","-119.7725","890",,"Dyer Hill 2 previous ISC code: DHW2"
"MB","JTMT","BHZ","","47.74667","-114.2825","1469",,"Jette Lake, Montana"
"MB","JTMT","ENE","","47.74667","-114.2825","1469",,"Jette Lake, Montana"
"UW","BRKS","ENE","","47.755195","-122.290128","33",,"Brookside  ANSS-SMO"
"UW","BRKS","ENN","","47.755195","-122.290128","33",,"Brookside  ANSS-SMO"
"UW","BRKS","ENZ","","47.755195","-122.290128","33",,"Brookside  ANSS-SMO"
"UW","BBO","EHZ","","42.88815","-122.6797","1680",,"Butler Butte, Oregon"
"UW","VT2","EHZ","","46.96719","-120.00033","385",,"Vantage2"
"UW","KFAL","HNE","","42.25748","-121.78628","1329",,"Klamath Falls, OR ANSS-SMO"
"UW","KFAL","HNN","","42.25748","-121.78628","1329",,"Klamath Falls, OR ANSS-SMO"
"UW","KFAL","HNZ","","42.25748","-121.78628","1329",,"Klamath Falls, OR ANSS-SMO"
"UW","LEVE","HNE","","45.5893","-122.6434","3",,"Levee Rd., Portland, OR, USA"
"UW","LEVE","HNN","","45.5893","-122.6434","3",,"Levee Rd., Portland, OR, USA"
"UW","LEVE","HNZ","","45.5893","-122.6434","3",,"Levee Rd., Portland, OR, USA"
"UW","MANO","ENE","","46.951105","-120.724695","1200",,"Manatash Ridge Observatory, Ellensburg, WA, USA"
"UW","MANO","ENN","","46.951105","-120.724695","1200",,"Manatash Ridge Observatory, Ellensburg, WA, USA"
"UW","MANO","ENZ","","46.951105","-120.724695","1200",,"Manatash Ridge Observatory, Ellensburg, WA, USA"
"UW","MANO","HHE","","46.951105","-120.724695","1200",,"Manatash Ridge Observatory, Ellensburg, WA, USA"
"UW","MANO","HHN","","46.951105","-120.724695","1200",,"Manatash Ridge Observatory, Ellensburg, WA, USA"
"UW","MANO","HHZ","","46.951105","-120.724695","1200",,"Manatash Ridge Observatory, Ellensburg, WA, USA"
"UW","TOLO","HNE","","44.62161","-123.92305","12",,"Toledo BPA, OR CREST BB SMO"
"UW","TOLO","HNN","","44.62161","-123.92305","12",,"Toledo BPA, OR CREST BB SMO"
"UW","TOLO","HNZ","","44.62161","-123.92305","12",,"Toledo BPA, OR CREST BB SMO"
"UW","BNG","HNE","","47.52547","-122.30166","5",,"Boeing Field King Co International"
"UW","BNG","HNN","","47.52547","-122.30166","5",,"Boeing Field King Co International"
"UW","BNG","HNZ","","47.52547","-122.30166","5",,"Boeing Field King Co International"
"UW","NEWO","HNE","","44.62392","-124.04622","2",,"Newport, OR"
"UW","NEWO","HNN","","44.62392","-124.04622","2",,"Newport, OR"
"UW","NEWO","HNZ","","44.62392","-124.04622","2",,"Newport, OR"
"UW","UPS","ENE","","47.26394","-122.48364","113",,"U. Puget Sound, WA, USA"
"UW","UPS","ENN","","47.26394","-122.48364","113",,"U. Puget Sound, WA, USA"
"UW","UPS","ENZ","","47.26394","-122.48364","113",,"U. Puget Sound, WA, USA"
"UW","UWFH","ENE","","48.54593","-123.01324","10",,"UW Friday Harbor ANSS-SMO"
"UW","UWFH","ENN","","48.54593","-123.01324","10",,"UW Friday Harbor ANSS-SMO"
"UW","UWFH","ENZ","","48.54593","-123.01324","10",,"UW Friday Harbor ANSS-SMO"
"UW","UWFH","EHZ","","48.54593","-123.01324","10",,"UW Friday Harbor ANSS-SMO"
"IU","COR","BH1","00","44.5855","-123.3046","110",,"Corvallis, Oregon, USA"
"IU","COR","BH2","00","44.5855","-123.3046","110",,"Corvallis, Oregon, USA"
"IU","COR","BHZ","00","44.5855","-123.3046","110",,"Corvallis, Oregon, USA"
"OO","AXBA1","ENE","","45.82018","-129.7367","-2607.2",,"RSN Axial Base 1"
"OO","AXBA1","ENN","","45.82018","-129.7367","-2607.2",,"RSN Axial Base 1"
"OO","AXBA1","ENZ","","45.82018","-129.7367","-2607.2",,"RSN Axial Base 1"
"OO","AXBA1","HHE","","45.82018","-129.7367","-2607.2",,"RSN Axial Base 1"
"OO","AXBA1","HHN","","45.82018","-129.7367","-2607.2",,"RSN Axial Base 1"
"OO","AXBA1","HHZ","","45.82018","-129.7367","-2607.2",,"RSN Axial Base 1"
"OO","AXBA1","MHE","","45.82018","-129.7367","-2607.2",,"RSN Axial Base 1"
"OO","AXBA1","MHN","","45.82018","-129.7367","-2607.2",,"RSN Axial Base 1"
"OO","AXBA1","MHZ","","45.82018","-129.7367","-2607.2",,"RSN Axial Base 1"
"OO","AXCC1","ENE","","45.95468","-130.0089","-1528",,"RSN Axial Central Caldera 1"
"OO","AXCC1","ENN","","45.95468","-130.0089","-1528",,"RSN Axial Central Caldera 1"
"OO","AXCC1","ENZ","","45.95468","-130.0089","-1528",,"RSN Axial Central Caldera 1"
"OO","AXCC1","HHE","","45.95468","-130.0089","-1528",,"RSN Axial Central Caldera 1"
"OO","AXCC1","HHN","","45.95468","-130.0089","-1528",,"RSN Axial Central Caldera 1"
"OO","AXCC1","HHZ","","45.95468","-130.0089","-1528",,"RSN Axial Central Caldera 1"
"OO","AXCC1","MHE","","45.95468","-130.0089","-1528",,"RSN Axial Central Caldera 1"
"OO","AXCC1","MHN","","45.95468","-130.0089","-1528",,"RSN Axial Central Caldera 1"
"OO","AXCC1","MHZ","","45.95468","-130.0089","-1528",,"RSN Axial Central Caldera 1"
"OO","AXEC1","EHE","","45.94958","-129.9797","-1512",,"RSN Axial East Caldera 1"
"OO","AXEC1","EHN","","45.94958","-129.9797","-1512",,"RSN Axial East Caldera 1"
"OO","AXEC1","EHZ","","45.94958","-129.9797","-1512",,"RSN Axial East Caldera 1"
"UW","ROBC","HNE","","45.30951","-123.82289","55",,"Roos Farm, OR, USA"
"UW","ROBC","HNN","","45.30951","-123.82289","55",,"Roos Farm, OR, USA"
"UW","ROBC","HNZ","","45.30951","-123.82289","55",,"Roos Farm, OR, USA"
"UW","H1K","EHZ","","46.64468","-119.59287","152",,"100 K Area, Hanford, WA, USA"
"UW","H1K","ENE","","46.64468","-119.59287","152",,"100 K Area, Hanford, WA, USA"
"UW","H1K","ENN","","46.64468","-119.59287","152",,"100 K Area, Hanford, WA, USA"
"UW","H1K","ENZ","","46.64468","-119.59287","152",,"100 K Area, Hanford, WA, USA"
"OO","AXEC1","MHE","","45.94958","-129.9797","-1512",,"RSN Axial East Caldera 1"
"OO","AXEC1","MHN","","45.94958","-129.9797","-1512",,"RSN Axial East Caldera 1"
"OO","AXEC1","MHZ","","45.94958","-129.9797","-1512",,"RSN Axial East Caldera 1"
"OO","AXEC2","ENE","","45.93967","-129.9738","-1519",,"RSN Axial East Caldera 2"
"UW","BROK","HNE","","42.0767","-124.2934","140",,"Brookings Airport, Brookings, OR, USA"
"UW","BROK","HNN","","42.0767","-124.2934","140",,"Brookings Airport, Brookings, OR, USA"
"UW","BROK","HNZ","","42.0767","-124.2934","140",,"Brookings Airport, Brookings, OR, USA"
"UW","MDW","ENE","","46.613022","-119.762154","330",,"Midway"
"UW","MDW","ENN","","46.613022","-119.762154","330",,"Midway"
"UW","BULL","ENE","","45.445889","-122.155891","222",,"Bull Run Dam, Portland OR SMO-IDS24"
"UW","BULL","ENN","","45.445889","-122.155891","222",,"Bull Run Dam, Portland OR SMO-IDS24"
"UW","BULL","ENZ","","45.445889","-122.155891","222",,"Bull Run Dam, Portland OR SMO-IDS24"
"UW","MDW","ENZ","","46.613022","-119.762154","330",,"Midway"
"UW","MDW","HHE","","46.613022","-119.762154","330",,"Midway"
"UW","MDW","HHN","","46.613022","-119.762154","330",,"Midway"
"UW","MDW","HHZ","","46.613022","-119.762154","330",,"Midway"
"CC","TIMB","EHE","","45.33572","-121.710358","1869",,"Timberline, OR"
"CC","TIMB","EHN","","45.33572","-121.710358","1869",,"Timberline, OR"
"CC","TCBU","BHE","","44.24083","-121.66438","1646",,"Trout Creek Butte at 3-Sisters, OR"
"CC","TCBU","BHN","","44.24083","-121.66438","1646",,"Trout Creek Butte at 3-Sisters, OR"
"CC","TCBU","BHZ","","44.24083","-121.66438","1646",,"Trout Creek Butte at 3-Sisters, OR"
"CC","TIMB","EHZ","","45.33572","-121.710358","1869",,"Timberline, OR"
"CC","HIYU","EHE","","45.43523","-121.807396","1418",,"Hiyu Mountain, OR"
"CC","HIYU","EHN","","45.43523","-121.807396","1418",,"Hiyu Mountain, OR"
"CC","HIYU","EHZ","","45.43523","-121.807396","1418",,"Hiyu Mountain, OR"
"CC","VALT","BHZ","","46.214218","-122.189247","1681",,"Mt. St. Helens Crater, WA"
"CC","PRLK","BHE","","44.209751","-121.962639","1283",,"Prince Lake, OR"
"CC","PRLK","BHN","","44.209751","-121.962639","1283",,"Prince Lake, OR"
"CC","WIFE","BHE","","44.05966","-121.81746","1955",,"Wife at 3-Sisters, OR"
"CC","WIFE","BHN","","44.05966","-121.81746","1955",,"Wife at 3-Sisters, OR"
"CC","WIFE","BHZ","","44.05966","-121.81746","1955",,"Wife at 3-Sisters, OR"
"CC","VALT","BHE","","46.214218","-122.189247","1681",,"Mt. St. Helens Crater, WA"
"CC","VALT","BHN","","46.214218","-122.189247","1681",,"Mt. St. Helens Crater, WA"
"CC","PRLK","BHZ","","44.209751","-121.962639","1283",,"Prince Lake, OR"
"UW","LWCK","HNE","","46.2778","-124.0536","60.4",,"Lewis and Clark Interpretive Center, WA, USA"
"UW","LWCK","HNN","","46.2778","-124.0536","60.4",,"Lewis and Clark Interpretive Center, WA, USA"
"UW","LWCK","HNZ","","46.2778","-124.0536","60.4",,"Lewis and Clark Interpretive Center, WA, USA"
"UW","OCEN","HNE","","46.952473","-124.159492","4",,"Ocean Shores Volunteer Fire Department, WA, USA"
"UW","OCEN","HNN","","46.952473","-124.159492","4",,"Ocean Shores Volunteer Fire Department, WA, USA"
"UW","OCEN","HNZ","","46.952473","-124.159492","4",,"Ocean Shores Volunteer Fire Department, WA, USA"
"OO","AXAS1","EHE","","45.93356","-129.9992","-1529",,"RSN Axial Ashes 1"
"OO","AXAS1","EHN","","45.93356","-129.9992","-1529",,"RSN Axial Ashes 1"
"OO","AXAS1","EHZ","","45.93356","-129.9992","-1529",,"RSN Axial Ashes 1"
"OO","AXAS1","MHE","","45.93356","-129.9992","-1529",,"RSN Axial Ashes 1"
"OO","AXAS1","MHN","","45.93356","-129.9992","-1529",,"RSN Axial Ashes 1"
"OO","AXAS1","MHZ","","45.93356","-129.9992","-1529",,"RSN Axial Ashes 1"
"OO","AXAS2","EHE","","45.93377","-130.0141","-1544.4",,"RSN Axial Ashes 2"
"OO","AXAS2","EHN","","45.93377","-130.0141","-1544.4",,"RSN Axial Ashes 2"
"OO","AXAS2","EHZ","","45.93377","-130.0141","-1544.4",,"RSN Axial Ashes 2"
"OO","AXAS2","MHE","","45.93377","-130.0141","-1544.4",,"RSN Axial Ashes 2"
"OO","AXAS2","MHN","","45.93377","-130.0141","-1544.4",,"RSN Axial Ashes 2"
"OO","AXAS2","MHZ","","45.93377","-130.0141","-1544.4",,"RSN Axial Ashes 2"
"OO","AXEC2","ENN","","45.93967","-129.9738","-1519",,"RSN Axial East Caldera 2"
"OO","AXEC2","ENZ","","45.93967","-129.9738","-1519",,"RSN Axial East Caldera 2"
"OO","AXEC2","HHE","","45.93967","-129.9738","-1519",,"RSN Axial East Caldera 2"
"OO","AXEC2","HHN","","45.93967","-129.9738","-1519",,"RSN Axial East Caldera 2"
"OO","AXEC2","HHZ","","45.93967","-129.9738","-1519",,"RSN Axial East Caldera 2"
"OO","AXEC2","MHE","","45.93967","-129.9738","-1519",,"RSN Axial East Caldera 2"
"OO","AXEC2","MHN","","45.93967","-129.9738","-1519",,"RSN Axial East Caldera 2"
"OO","AXEC2","MHZ","","45.93967","-129.9738","-1519",,"RSN Axial East Caldera 2"
"UW","BHW","EHZ","","47.836651","-122.033401","198",,"Bald Hill previous ISC code: BLH, WA, USA"
"UW","ELK","EHZ","","46.30539","-122.34205","1270",,"Elk Rock previous ISC code: ERK"
"CC","WIZ","EHE","","42.934181","-122.149208","1884",,"Crater Lake, Wizard Island, OR"
"CC","WIZ","EHN","","42.934181","-122.149208","1884",,"Crater Lake, Wizard Island, OR"
"CC","WIZ","EHZ","","42.934181","-122.149208","1884",,"Crater Lake, Wizard Island, OR"
"CC","JRO","BHE","","46.27527","-122.21826","1219",,"Johnston Ridge Observatory"
"CC","JRO","BHN","","46.27527","-122.21826","1219",,"Johnston Ridge Observatory"
"CC","JRO","BHZ","","46.27527","-122.21826","1219",,"Johnston Ridge Observatory"
"CC","SWF2","BHE","","46.178322","-122.216743","1541.7",,"Southwest Flank, Mt. St. Helens, WA"
"CC","SWF2","BHN","","46.178322","-122.216743","1541.7",,"Southwest Flank, Mt. St. Helens, WA"
"CC","SWF2","BHZ","","46.178322","-122.216743","1541.7",,"Southwest Flank, Mt. St. Helens, WA"
"CC","CLCV","EHZ","","42.976139","-122.088882","1892",,"Crater Lake, Cleetwood Cove, OR, USA"
"CC","KWBU","EHE","","43.752399","-121.311852","1783",,"Kawak Butte, Newberry, OR"
"CC","KWBU","EHN","","43.752399","-121.311852","1783",,"Kawak Butte, Newberry, OR"
"CC","KWBU","EHZ","","43.752399","-121.311852","1783",,"Kawak Butte, Newberry, OR"
"CC","SUG","EHE","","46.215549","-122.176262","1859",,"Sugar Bowl"
"CC","SUG","EHN","","46.215549","-122.176262","1859",,"Sugar Bowl"
"CC","SUG","EHZ","","46.215549","-122.176262","1859",,"Sugar Bowl"
"CC","CLMS","EHZ","","42.922958","-122.016258","2719",,"Crater Lake, Mount Scott, OR, USA"
"CC","PALM","EHE","","45.358574","-121.705536","2590",,"Palmer Lift, Mt. Hood, OR"
"CC","PALM","EHN","","45.358574","-121.705536","2590",,"Palmer Lift, Mt. Hood, OR"
"CC","PALM","EHZ","","45.358574","-121.705536","2590",,"Palmer Lift, Mt. Hood, OR"
"UW","MBKE","ENE","","48.916377","-122.14175","135",,"M Baker Kendall ANSS-SMO"
"UW","MBKE","ENN","","48.916377","-122.14175","135",,"M Baker Kendall ANSS-SMO"
"UW","MBKE","ENZ","","48.916377","-122.14175","135",,"M Baker Kendall ANSS-SMO"
"UW","KNEL","ENN","","47.38052","-122.25193","14",,"Kent Elementary ANSS-SMO"
"UW","KNEL","ENZ","","47.38052","-122.25193","14",,"Kent Elementary ANSS-SMO"
"UW","LANE","ENE","","44.051569","-123.23286","122",,"Lane BPA site, Oregon - SMO"
"UW","GSM","EHZ","","47.20388","-121.79604","1313",,"Grass Mt."
"UW","GSM","ENE","","47.20388","-121.79604","1313",,"Grass Mt."
"UW","GSM","ENN","","47.20388","-121.79604","1313",,"Grass Mt."
"UW","GSM","ENZ","","47.20388","-121.79604","1313",,"Grass Mt."
"UW","HOLY","ENE","","47.5654","-122.3836","106",,"Holy Rosary ANSS-SMO"
"UW","HOLY","ENN","","47.5654","-122.3836","106",,"Holy Rosary ANSS-SMO"
"UW","HOLY","ENZ","","47.5654","-122.3836","106",,"Holy Rosary ANSS-SMO"
"UW","HUBA","ENE","","45.630675","-122.65259","45",,"Hudson Bay HS, ANSS SMO"
"UW","HUBA","ENN","","45.630675","-122.65259","45",,"Hudson Bay HS, ANSS SMO"
"UW","HUBA","ENZ","","45.630675","-122.65259","45",,"Hudson Bay HS, ANSS SMO"
"UW","KNEL","ENE","","47.38052","-122.25193","14",,"Kent Elementary ANSS-SMO"
"UW","LANE","ENN","","44.051569","-123.23286","122",,"Lane BPA site, Oregon - SMO"
"UW","LANE","ENZ","","44.051569","-123.23286","122",,"Lane BPA site, Oregon - SMO"
"UW","LYNC","ENE","","47.82555","-122.29384","19",,"Lynnwood City Hall, ANSS-SMO"
"UW","LYNC","ENN","","47.82555","-122.29384","19",,"Lynnwood City Hall, ANSS-SMO"
"UW","LYNC","ENZ","","47.82555","-122.29384","19",,"Lynnwood City Hall, ANSS-SMO"
"UW","OHC","ENE","","47.332619","-123.158793","11",,"Hood Canal JH ANSS-SMO"
"UW","OHC","ENN","","47.332619","-123.158793","11",,"Hood Canal JH ANSS-SMO"
"UW","OHC","ENZ","","47.332619","-123.158793","11",,"Hood Canal JH ANSS-SMO"
"UW","PSNS","ENE","","47.562728","-122.637633","26",,"Puget Sound Naval Shipyard - ANSS SMO"
"UW","PSNS","ENN","","47.562728","-122.637633","26",,"Puget Sound Naval Shipyard - ANSS SMO"
"NP","2123","HNE","","47.7038","-117.4781","579",,"Veteran Affairs Medical Center,Spokane, WA"
"NP","2123","HNZ","","47.7038","-117.4781","579",,"Veteran Affairs Medical Center,Spokane, WA"
"UW","PSNS","ENZ","","47.562728","-122.637633","26",,"Puget Sound Naval Shipyard - ANSS SMO"
"UW","SWID","ENE","","48.01285","-122.41101","62",,"South Whidbey SD ANSS-SMO"
"NP","2222","HNE","","46.51915","-116.30096","494",,"Lewiston; Dworshak Dam right abutment, ID"
"NP","2222","HNN","","46.51915","-116.30096","494",,"Lewiston; Dworshak Dam right abutment, ID"
"NP","2222","HNZ","","46.51915","-116.30096","494",,"Lewiston; Dworshak Dam right abutment, ID"
"UW","SWID","ENN","","48.01285","-122.41101","62",,"South Whidbey SD ANSS-SMO"
"NP","7000","HNE","","45.63771","-122.6537","62",,"VAMC, Vancouver, WA"
"NP","7000","HNN","","45.63771","-122.6537","62",,"VAMC, Vancouver, WA"
"NP","7000","HNZ","","45.63771","-122.6537","62",,"VAMC, Vancouver, WA"
"NP","7010","HNE","","47.608","-122.331","10",,"Crowne Plaza, Seattle, WA"
"NP","7010","HNN","","47.608","-122.331","10",,"Crowne Plaza, Seattle, WA"
"NP","7010","HNZ","","47.608","-122.331","10",,"Crowne Plaza, Seattle, WA"
"NP","7026","HNE","","48.24313","-122.45464","10",,"Camano Isl. Fire Station, Stanwood, WA"
"NP","7026","HNN","","48.24313","-122.45464","10",,"Camano Isl. Fire Station, Stanwood, WA"
"NP","7026","HNZ","","48.24313","-122.45464","10",,"Camano Isl. Fire Station, Stanwood, WA"
"NP","7027","HNE","","47.54845","-122.27637","10",,"Fire Station No28, Seattle, WA"
"NP","7027","HNN","","47.54845","-122.27637","10",,"Fire Station No28, Seattle, WA"
"NP","7027","HNZ","","47.54845","-122.27637","10",,"Fire Station No28, Seattle, WA"
"NP","7028","HNE","","47.91351","-124.63432","10",,"La Push Coastguard Station, Stanwood, WA"
"NP","7028","HNN","","47.91351","-124.63432","10",,"La Push Coastguard Station, Stanwood, WA"
"NP","7028","HNZ","","47.91351","-124.63432","10",,"La Push Coastguard Station, Stanwood, WA"
"UW","TREE","ENE","","42.7258","-120.8934","1887",,"Summer Lake, OR, USA"
"UW","TREE","ENN","","42.7258","-120.8934","1887",,"Summer Lake, OR, USA"
"UW","TREE","ENZ","","42.7258","-120.8934","1887",,"Summer Lake, OR, USA"
"UW","TREE","HHE","","42.7258","-120.8934","1887",,"Summer Lake, OR, USA"
"UW","TREE","HHN","","42.7258","-120.8934","1887",,"Summer Lake, OR, USA"
