metric_name,metric_description,metric_unit,ds_name,ds_description,net,sta,loc,chan,value,starttime,endtime,lat,lon,elev
"RMSduration_0p035cm","Total duration of RMS acceleration amplitude exceeding 0.035 cm/s^2 using a 5 sec RMS window (ShakeAlert station acceptance threshold).
","s","IRIS","IRIS DMC","BK","YBH  ","00","HHE","0","2018-02-01 01:00:00","2018-02-01 02:00:00","41.73204","-122.710388","1059.7"
"RMSduration_0p1cm","Total duration of RMS acceleration amplitude exceeding 0.1 cm/s^2 using a 5 sec RMS window.
","s","IRIS","IRIS DMC","BK","YBH  ","00","HHE","0","2018-02-01 01:00:00","2018-02-01 02:00:00","41.73204","-122.710388","1059.7"
"RMSduration_1cm","Total duration of RMS acceleration amplitude exceeding 1 cm/s^2 using a 5 sec RMS window.
","s","IRIS","IRIS DMC","BK","YBH  ","00","HHE","0","2018-02-01 01:00:00","2018-02-01 02:00:00","41.73204","-122.710388","1059.7"
"snr10_0p01cm","Number of spikes with SNR > 10 and amplitude exceeding 0.01 cm/s^2 using filterd acceleration data.
","integer","IRIS","IRIS DMC","UO","DFAZ ","--","ENE","0","2018-02-01 01:00:00","2018-02-01 02:00:00","43.240601","-122.109299","1948"
"snr20_0p05cm","Number of spikes with SNR > 20 and amplitude exceeding 0.05 cm/s^2 using filterd acceleration data.
","integer","IRIS","IRIS DMC","UO","DFAZ ","--","ENE","0","2018-02-01 01:00:00","2018-02-01 02:00:00","43.240601","-122.109299","1948"
"snr20_0p17cm","Number of spikes with SNR > 20 and amplitude exceeding 0.17 cm/s^2 using filterd acceleration data (ShakeAlert station acceptance threshold using filter of 0.3 - 15Hz).
","integer","IRIS","IRIS DMC","UO","DFAZ ","--","ENE","0","2018-02-01 01:00:00","2018-02-01 02:00:00","43.240601","-122.109299","1948"
"snr20_1cm","Number of spikes with SNR > 20 and amplitude exceeding 1 cm/s^2 using filterd acceleration data.
","integer","IRIS","IRIS DMC","UO","DFAZ ","--","ENE","0","2018-02-01 01:00:00","2018-02-01 02:00:00","43.240601","-122.109299","1948"
"snr20_3cm","Number of spikes with SNR > 20 and amplitude exceeding 3 cm/s^2 using filterd acceleration data.
","integer","IRIS","IRIS DMC","UO","DFAZ ","--","ENE","0","2018-02-01 01:00:00","2018-02-01 02:00:00","43.240601","-122.109299","1948"
"snr20_5cm","Number of spikes with SNR > 20 and amplitude exceeding 5 cm/s^2 using filterd acceleration data.
","integer","IRIS","IRIS DMC","UO","DFAZ ","--","ENE","0","2018-02-01 01:00:00","2018-02-01 02:00:00","43.240601","-122.109299","1948"
"pow50sec","Power at 50 seconds.
","dB","IRIS","IRIS DMC","UO","DFAZ ","--","ENE","-179.79","2018-02-01 01:00:00","2018-02-01 02:00:00","43.240601","-122.109299","1948"
"pow30sec","Power at 30 seconds.
","dB","IRIS","IRIS DMC","UO","DFAZ ","--","ENE","-175.698","2018-02-01 01:00:00","2018-02-01 02:00:00","43.240601","-122.109299","1948"
"pow20sec","Power at 20 seconds.
","dB","IRIS","IRIS DMC","UO","DFAZ ","--","ENE","-162.878","2018-02-01 01:00:00","2018-02-01 02:00:00","43.240601","-122.109299","1948"
"pow12sec","Power at 12 seconds.
","dB","IRIS","IRIS DMC","UO","DFAZ ","--","ENE","-149.305","2018-02-01 01:00:00","2018-02-01 02:00:00","43.240601","-122.109299","1948"
"pow10sec","Power at 10 seconds.
","dB","IRIS","IRIS DMC","UO","DFAZ ","--","ENE","-143.406","2018-02-01 01:00:00","2018-02-01 02:00:00","43.240601","-122.109299","1948"
"pow5sec","Power at 5 seconds.
","dB","IRIS","IRIS DMC","UO","DFAZ ","--","ENE","-119.063","2018-02-01 01:00:00","2018-02-01 02:00:00","43.240601","-122.109299","1948"
"pow1Hz","Power at 1 Hertz.
","dB","IRIS","IRIS DMC","UO","DFAZ ","--","ENE","-149.258","2018-02-01 01:00:00","2018-02-01 02:00:00","43.240601","-122.109299","1948"
"pow5Hz","Power at 5 Hertz.
","dB","IRIS","IRIS DMC","UO","DFAZ ","--","ENE","-138.328","2018-02-01 01:00:00","2018-02-01 02:00:00","43.240601","-122.109299","1948"
"pow10Hz","Power at 10 Hertz.
","dB","IRIS","IRIS DMC","UO","DFAZ ","--","ENE","-133.498","2018-02-01 01:00:00","2018-02-01 02:00:00","43.240601","-122.109299","1948"
"pow20Hz","Power at 20 Hertz.
","dB","IRIS","IRIS DMC","UO","DFAZ ","--","ENE","-132.726","2018-02-01 01:00:00","2018-02-01 02:00:00","43.240601","-122.109299","1948"
"pow50Hz","Power at 50 Hertz.
","dB","IRIS","IRIS DMC","UO","DFAZ ","--","ENE","-126.641","2018-02-01 01:00:00","2018-02-01 02:00:00","43.240601","-122.109299","1948"
"NoiseFloorAcc","Range the 2nd to 98th percentile of sorted acceleration amplitudes which approximates median envelope amplitude.
","cm/s^2","IRIS","IRIS DMC","UO","DFAZ ","--","ENE","1.91424691702e-06","2018-02-01 01:00:00","2018-02-01 02:00:00","43.240601","-122.109299","1948"
"NoiseFloorVel","Range of the 2nd to 98th percentile of sorted velocity amplitudes which approximates median envelope amplitude.
","cm/s","IRIS","IRIS DMC","UO","DFAZ ","--","ENE","3.03436911878e-07","2018-02-01 01:00:00","2018-02-01 02:00:00","43.240601","-122.109299","1948"
"rawrange","Range in counts.
","counts","IRIS","IRIS DMC","UO","DFAZ ","--","ENE","1651","2018-02-01 01:00:00","2018-02-01 02:00:00","43.240601","-122.109299","1948"
"rawmean","Mean.
","counts","IRIS","IRIS DMC","UO","DFAZ ","--","ENE","228.122705309","2018-02-01 01:00:00","2018-02-01 02:00:00","43.240601","-122.109299","1948"
"rawrms","RMS.
","counts","IRIS","IRIS DMC","UO","DFAZ ","--","ENE","208.056841829","2018-02-01 01:00:00","2018-02-01 02:00:00","43.240601","-122.109299","1948"
"rawmin","Minimum amplitude.
","counts","IRIS","IRIS DMC","UO","DFAZ ","--","ENE","-692","2018-02-01 01:00:00","2018-02-01 02:00:00","43.240601","-122.109299","1948"
"rawmax","Maximum amplitude.
","counts","IRIS","IRIS DMC","UO","DFAZ ","--","ENE","959","2018-02-01 01:00:00","2018-02-01 02:00:00","43.240601","-122.109299","1948"
"segmentshort","Duration of the shortest segment.
","s","IRIS","IRIS DMC","UO","DFAZ ","--","ENE","3605.06","2018-02-01 01:00:00","2018-02-01 02:00:00","43.240601","-122.109299","1948"
"segmentlong","Duration of the longest segment.
","s","IRIS","IRIS DMC","UO","DFAZ ","--","ENE","3605.06","2018-02-01 01:00:00","2018-02-01 02:00:00","43.240601","-122.109299","1948"
"pctavailable","Percentage of data returned of data requested.
","percent","IRIS","IRIS DMC","UO","DFAZ ","--","ENE","100.001664355","2018-02-01 01:00:00","2018-02-01 02:00:00","43.240601","-122.109299","1948"
"ngaps","Number of gaps.
","integer","IRIS","IRIS DMC","UO","DFAZ ","--","ENE","0","2018-02-01 01:00:00","2018-02-01 02:00:00","43.240601","-122.109299","1948"
"RMSduration_0p01cm","Total duration of RMS acceleration amplitude exceeding 0.01 cm/s^2 using a 5 sec RMS window.
","s","IRIS","IRIS DMC","UO","DFAZ ","--","ENE","0","2018-02-01 01:00:00","2018-02-01 02:00:00","43.240601","-122.109299","1948"
"RMSduration_0p035cm","Total duration of RMS acceleration amplitude exceeding 0.035 cm/s^2 using a 5 sec RMS window (ShakeAlert station acceptance threshold).
","s","IRIS","IRIS DMC","UO","DFAZ ","--","ENE","0","2018-02-01 01:00:00","2018-02-01 02:00:00","43.240601","-122.109299","1948"
"RMSduration_0p1cm","Total duration of RMS acceleration amplitude exceeding 0.1 cm/s^2 using a 5 sec RMS window.
","s","IRIS","IRIS DMC","UO","DFAZ ","--","ENE","0","2018-02-01 01:00:00","2018-02-01 02:00:00","43.240601","-122.109299","1948"
"RMSduration_1cm","Total duration of RMS acceleration amplitude exceeding 1 cm/s^2 using a 5 sec RMS window.
","s","IRIS","IRIS DMC","UO","DFAZ ","--","ENE","0","2018-02-01 01:00:00","2018-02-01 02:00:00","43.240601","-122.109299","1948"
"snr10_0p01cm","Number of spikes with SNR > 10 and amplitude exceeding 0.01 cm/s^2 using filterd acceleration data.
","integer","IRIS","IRIS DMC","UW","REED ","--","HNZ","3","2018-02-01 01:00:00","2018-02-01 02:00:00","43.701279","-124.107513","5"
"snr20_0p05cm","Number of spikes with SNR > 20 and amplitude exceeding 0.05 cm/s^2 using filterd acceleration data.
","integer","IRIS","IRIS DMC","UW","REED ","--","HNZ","1","2018-02-01 01:00:00","2018-02-01 02:00:00","43.701279","-124.107513","5"
"snr20_0p17cm","Number of spikes with SNR > 20 and amplitude exceeding 0.17 cm/s^2 using filterd acceleration data (ShakeAlert station acceptance threshold using filter of 0.3 - 15Hz).
","integer","IRIS","IRIS DMC","UW","REED ","--","HNZ","1","2018-02-01 01:00:00","2018-02-01 02:00:00","43.701279","-124.107513","5"
"snr20_1cm","Number of spikes with SNR > 20 and amplitude exceeding 1 cm/s^2 using filterd acceleration data.
","integer","IRIS","IRIS DMC","UW","REED ","--","HNZ","1","2018-02-01 01:00:00","2018-02-01 02:00:00","43.701279","-124.107513","5"
"snr20_3cm","Number of spikes with SNR > 20 and amplitude exceeding 3 cm/s^2 using filterd acceleration data.
","integer","IRIS","IRIS DMC","UW","REED ","--","HNZ","0","2018-02-01 01:00:00","2018-02-01 02:00:00","43.701279","-124.107513","5"
"snr20_5cm","Number of spikes with SNR > 20 and amplitude exceeding 5 cm/s^2 using filterd acceleration data.
","integer","IRIS","IRIS DMC","UW","REED ","--","HNZ","0","2018-02-01 01:00:00","2018-02-01 02:00:00","43.701279","-124.107513","5"
"pow50sec","Power at 50 seconds.
","dB","IRIS","IRIS DMC","UW","REED ","--","HNZ","-100.704","2018-02-01 01:00:00","2018-02-01 02:00:00","43.701279","-124.107513","5"
"pow30sec","Power at 30 seconds.
","dB","IRIS","IRIS DMC","UW","REED ","--","HNZ","-103.851","2018-02-01 01:00:00","2018-02-01 02:00:00","43.701279","-124.107513","5"
"pow20sec","Power at 20 seconds.
","dB","IRIS","IRIS DMC","UW","REED ","--","HNZ","-105.641","2018-02-01 01:00:00","2018-02-01 02:00:00","43.701279","-124.107513","5"
"pow12sec","Power at 12 seconds.
","dB","IRIS","IRIS DMC","UW","REED ","--","HNZ","-107.088","2018-02-01 01:00:00","2018-02-01 02:00:00","43.701279","-124.107513","5"
"pow10sec","Power at 10 seconds.
","dB","IRIS","IRIS DMC","UW","REED ","--","HNZ","-107.594","2018-02-01 01:00:00","2018-02-01 02:00:00","43.701279","-124.107513","5"
"pow5sec","Power at 5 seconds.
","dB","IRIS","IRIS DMC","UW","REED ","--","HNZ","-108.437","2018-02-01 01:00:00","2018-02-01 02:00:00","43.701279","-124.107513","5"
"pow1Hz","Power at 1 Hertz.
","dB","IRIS","IRIS DMC","UW","REED ","--","HNZ","-117.142","2018-02-01 01:00:00","2018-02-01 02:00:00","43.701279","-124.107513","5"
"pow5Hz","Power at 5 Hertz.
","dB","IRIS","IRIS DMC","UW","REED ","--","HNZ","-121.224","2018-02-01 01:00:00","2018-02-01 02:00:00","43.701279","-124.107513","5"
"pow10Hz","Power at 10 Hertz.
","dB","IRIS","IRIS DMC","UW","REED ","--","HNZ","-116.569","2018-02-01 01:00:00","2018-02-01 02:00:00","43.701279","-124.107513","5"
"pow20Hz","Power at 20 Hertz.
","dB","IRIS","IRIS DMC","UW","REED ","--","HNZ","-102.209","2018-02-01 01:00:00","2018-02-01 02:00:00","43.701279","-124.107513","5"
"pow50Hz","Power at 50 Hertz.
","dB","IRIS","IRIS DMC","UW","REED ","--","HNZ","-101.387","2018-02-01 01:00:00","2018-02-01 02:00:00","43.701279","-124.107513","5"
"NoiseFloorAcc","Range the 2nd to 98th percentile of sorted acceleration amplitudes which approximates median envelope amplitude.
","cm/s^2","IRIS","IRIS DMC","UW","REED ","--","HNZ","1.94444747099e-05","2018-02-01 01:00:00","2018-02-01 02:00:00","43.701279","-124.107513","5"
"NoiseFloorVel","Range of the 2nd to 98th percentile of sorted velocity amplitudes which approximates median envelope amplitude.
","cm/s","IRIS","IRIS DMC","UW","REED ","--","HNZ","1.62184437025e-06","2018-02-01 01:00:00","2018-02-01 02:00:00","43.701279","-124.107513","5"
"rawrange","Range in counts.
","counts","IRIS","IRIS DMC","UW","REED ","--","HNZ","8135","2018-02-01 01:00:00","2018-02-01 02:00:00","43.701279","-124.107513","5"
"rawmean","Mean.
","counts","IRIS","IRIS DMC","UW","REED ","--","HNZ","-12623.2352266","2018-02-01 01:00:00","2018-02-01 02:00:00","43.701279","-124.107513","5"
"rawrms","RMS.
","counts","IRIS","IRIS DMC","UW","REED ","--","HNZ","27.4777452009","2018-02-01 01:00:00","2018-02-01 02:00:00","43.701279","-124.107513","5"
"rawmin","Minimum amplitude.
","counts","IRIS","IRIS DMC","UW","REED ","--","HNZ","-16943","2018-02-01 01:00:00","2018-02-01 02:00:00","43.701279","-124.107513","5"
"rawmax","Maximum amplitude.
","counts","IRIS","IRIS DMC","UW","REED ","--","HNZ","-8808","2018-02-01 01:00:00","2018-02-01 02:00:00","43.701279","-124.107513","5"
"segmentshort","Duration of the shortest segment.
","s","IRIS","IRIS DMC","UW","REED ","--","HNZ","7210.11","2018-02-01 01:00:00","2018-02-01 02:00:00","43.701279","-124.107513","5"
"segmentlong","Duration of the longest segment.
","s","IRIS","IRIS DMC","UW","REED ","--","HNZ","7210.11","2018-02-01 01:00:00","2018-02-01 02:00:00","43.701279","-124.107513","5"
"pctavailable","Percentage of data returned of data requested.
","percent","IRIS","IRIS DMC","UW","REED ","--","HNZ","200.003051318","2018-02-01 01:00:00","2018-02-01 02:00:00","43.701279","-124.107513","5"
"ngaps","Number of gaps.
","integer","IRIS","IRIS DMC","UW","REED ","--","HNZ","0","2018-02-01 01:00:00","2018-02-01 02:00:00","43.701279","-124.107513","5"
"RMSduration_0p01cm","Total duration of RMS acceleration amplitude exceeding 0.01 cm/s^2 using a 5 sec RMS window.
","s","IRIS","IRIS DMC","UW","REED ","--","HNZ","781.55","2018-02-01 01:00:00","2018-02-01 02:00:00","43.701279","-124.107513","5"
"RMSduration_0p035cm","Total duration of RMS acceleration amplitude exceeding 0.035 cm/s^2 using a 5 sec RMS window (ShakeAlert station acceptance threshold).
","s","IRIS","IRIS DMC","UW","REED ","--","HNZ","51.83","2018-02-01 01:00:00","2018-02-01 02:00:00","43.701279","-124.107513","5"
"RMSduration_0p1cm","Total duration of RMS acceleration amplitude exceeding 0.1 cm/s^2 using a 5 sec RMS window.
","s","IRIS","IRIS DMC","UW","REED ","--","HNZ","9.82","2018-02-01 01:00:00","2018-02-01 02:00:00","43.701279","-124.107513","5"
"RMSduration_1cm","Total duration of RMS acceleration amplitude exceeding 1 cm/s^2 using a 5 sec RMS window.
","s","IRIS","IRIS DMC","UW","REED ","--","HNZ","0","2018-02-01 01:00:00","2018-02-01 02:00:00","43.701279","-124.107513","5"
"snr10_0p01cm","Number of spikes with SNR > 10 and amplitude exceeding 0.01 cm/s^2 using filterd acceleration data.
","integer","IRIS","IRIS DMC","UW","SLA  ","01","HNN","4","2018-02-01 01:00:00","2018-02-01 02:00:00","47.582088","-122.331451","6"
"snr20_0p05cm","Number of spikes with SNR > 20 and amplitude exceeding 0.05 cm/s^2 using filterd acceleration data.
","integer","IRIS","IRIS DMC","UW","SLA  ","01","HNN","0","2018-02-01 01:00:00","2018-02-01 02:00:00","47.582088","-122.331451","6"
"snr20_0p17cm","Number of spikes with SNR > 20 and amplitude exceeding 0.17 cm/s^2 using filterd acceleration data (ShakeAlert station acceptance threshold using filter of 0.3 - 15Hz).
","integer","IRIS","IRIS DMC","UW","SLA  ","01","HNN","0","2018-02-01 01:00:00","2018-02-01 02:00:00","47.582088","-122.331451","6"
"snr20_1cm","Number of spikes with SNR > 20 and amplitude exceeding 1 cm/s^2 using filterd acceleration data.
","integer","IRIS","IRIS DMC","UW","SLA  ","01","HNN","0","2018-02-01 01:00:00","2018-02-01 02:00:00","47.582088","-122.331451","6"
"snr20_3cm","Number of spikes with SNR > 20 and amplitude exceeding 3 cm/s^2 using filterd acceleration data.
","integer","IRIS","IRIS DMC","UW","SLA  ","01","HNN","0","2018-02-01 01:00:00","2018-02-01 02:00:00","47.582088","-122.331451","6"
"snr20_5cm","Number of spikes with SNR > 20 and amplitude exceeding 5 cm/s^2 using filterd acceleration data.
","integer","IRIS","IRIS DMC","UW","SLA  ","01","HNN","0","2018-02-01 01:00:00","2018-02-01 02:00:00","47.582088","-122.331451","6"
"pow50sec","Power at 50 seconds.
","dB","IRIS","IRIS DMC","UW","SLA  ","01","HNN","-98.7805","2018-02-01 01:00:00","2018-02-01 02:00:00","47.582088","-122.331451","6"
"pow30sec","Power at 30 seconds.
","dB","IRIS","IRIS DMC","UW","SLA  ","01","HNN","-100.802","2018-02-01 01:00:00","2018-02-01 02:00:00","47.582088","-122.331451","6"
"pow20sec","Power at 20 seconds.
","dB","IRIS","IRIS DMC","UW","SLA  ","01","HNN","-102.864","2018-02-01 01:00:00","2018-02-01 02:00:00","47.582088","-122.331451","6"
"pow12sec","Power at 12 seconds.
","dB","IRIS","IRIS DMC","UW","SLA  ","01","HNN","-105.208","2018-02-01 01:00:00","2018-02-01 02:00:00","47.582088","-122.331451","6"
"pow10sec","Power at 10 seconds.
","dB","IRIS","IRIS DMC","UW","SLA  ","01","HNN","-106.492","2018-02-01 01:00:00","2018-02-01 02:00:00","47.582088","-122.331451","6"
"pow5sec","Power at 5 seconds.
","dB","IRIS","IRIS DMC","UW","SLA  ","01","HNN","-109.719","2018-02-01 01:00:00","2018-02-01 02:00:00","47.582088","-122.331451","6"
"pow1Hz","Power at 1 Hertz.
","dB","IRIS","IRIS DMC","UW","SLA  ","01","HNN","-114.35","2018-02-01 01:00:00","2018-02-01 02:00:00","47.582088","-122.331451","6"
"pow5Hz","Power at 5 Hertz.
","dB","IRIS","IRIS DMC","UW","SLA  ","01","HNN","-115.855","2018-02-01 01:00:00","2018-02-01 02:00:00","47.582088","-122.331451","6"
"pow10Hz","Power at 10 Hertz.
","dB","IRIS","IRIS DMC","UW","SLA  ","01","HNN","-115.773","2018-02-01 01:00:00","2018-02-01 02:00:00","47.582088","-122.331451","6"
"pow20Hz","Power at 20 Hertz.
","dB","IRIS","IRIS DMC","UW","SLA  ","01","HNN","-114.125","2018-02-01 01:00:00","2018-02-01 02:00:00","47.582088","-122.331451","6"
"pow50Hz","Power at 50 Hertz.
","dB","IRIS","IRIS DMC","UW","SLA  ","01","HNN","-94.1718","2018-02-01 01:00:00","2018-02-01 02:00:00","47.582088","-122.331451","6"
"NoiseFloorAcc","Range the 2nd to 98th percentile of sorted acceleration amplitudes which approximates median envelope amplitude.
","cm/s^2","IRIS","IRIS DMC","UW","SLA  ","01","HNN","1.37996665343e-05","2018-02-01 01:00:00","2018-02-01 02:00:00","47.582088","-122.331451","6"
"NoiseFloorVel","Range of the 2nd to 98th percentile of sorted velocity amplitudes which approximates median envelope amplitude.
","cm/s","IRIS","IRIS DMC","UW","SLA  ","01","HNN","1.4275011909e-06","2018-02-01 01:00:00","2018-02-01 02:00:00","47.582088","-122.331451","6"
"rawrange","Range in counts.
","counts","IRIS","IRIS DMC","UW","SLA  ","01","HNN","408","2018-02-01 01:00:00","2018-02-01 02:00:00","47.582088","-122.331451","6"
"rawmean","Mean.
","counts","IRIS","IRIS DMC","UW","SLA  ","01","HNN","5114.70983562","2018-02-01 01:00:00","2018-02-01 02:00:00","47.582088","-122.331451","6"
"rawrms","RMS.
","counts","IRIS","IRIS DMC","UW","SLA  ","01","HNN","110.571082581","2018-02-01 01:00:00","2018-02-01 02:00:00","47.582088","-122.331451","6"
"rawmin","Minimum amplitude.
","counts","IRIS","IRIS DMC","UW","SLA  ","01","HNN","4900","2018-02-01 01:00:00","2018-02-01 02:00:00","47.582088","-122.331451","6"
"rawmax","Maximum amplitude.
","counts","IRIS","IRIS DMC","UW","SLA  ","01","HNN","5308","2018-02-01 01:00:00","2018-02-01 02:00:00","47.582088","-122.331451","6"
"segmentshort","Duration of the shortest segment.
","s","IRIS","IRIS DMC","UW","SLA  ","01","HNN","3605.06","2018-02-01 01:00:00","2018-02-01 02:00:00","47.582088","-122.331451","6"
"segmentlong","Duration of the longest segment.
","s","IRIS","IRIS DMC","UW","SLA  ","01","HNN","3605.06","2018-02-01 01:00:00","2018-02-01 02:00:00","47.582088","-122.331451","6"
"pctavailable","Percentage of data returned of data requested.
","percent","IRIS","IRIS DMC","UW","SLA  ","01","HNN","100.001664355","2018-02-01 01:00:00","2018-02-01 02:00:00","47.582088","-122.331451","6"
"ngaps","Number of gaps.
","integer","IRIS","IRIS DMC","UW","SLA  ","01","HNN","0","2018-02-01 01:00:00","2018-02-01 02:00:00","47.582088","-122.331451","6"
"RMSduration_0p01cm","Total duration of RMS acceleration amplitude exceeding 0.01 cm/s^2 using a 5 sec RMS window.
","s","IRIS","IRIS DMC","UW","SLA  ","01","HNN","0","2018-02-01 01:00:00","2018-02-01 02:00:00","47.582088","-122.331451","6"
"RMSduration_0p035cm","Total duration of RMS acceleration amplitude exceeding 0.035 cm/s^2 using a 5 sec RMS window (ShakeAlert station acceptance threshold).
","s","IRIS","IRIS DMC","UW","SLA  ","01","HNN","0","2018-02-01 01:00:00","2018-02-01 02:00:00","47.582088","-122.331451","6"
